First Name,Last Name,Mailing Address,Mailing City,Mailing State,Mailing Zip,Property Address,Property City,Property State,Property Zip,Lead Type,Document Type,Date Filed,Document Number,Amount/Debt Owed,Appraised Value,Seller Score,Motivated Seller Flags,Year Built,Sq Ft,Bedrooms,Bathrooms,Source,Public Records URL
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,99L16425600000000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=99L16425600000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,99L19858800000000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=99L19858800000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,99L22190600000000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=99L22190600000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,99L23911500000000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=99L23911500000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,99251231140000000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=99251231140000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,75000NTA155000800,,,30,Vacant / no homestead,2011,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=75000NTA155000800
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,99250318360000000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=99250318360000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,99000000215782250,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=99000000215782250
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,75086470015640000,,,30,Vacant / no homestead,2015,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=75086470015640000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,75TXFLX12A3396500,,,30,Vacant / no homestead,1999,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=75TXFLX12A3396500
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,16006000020250000,,,30,Vacant / no homestead,2017,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=16006000020250000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,16027900002100000,,,30,Vacant / no homestead,0,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=16027900002100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,321253300A0230000,,,30,Vacant / no homestead,2018,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=321253300A0230000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,750009300035RUS04,,,30,Vacant / no homestead,1998,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=750009300035RUS04
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,28052501010060000,,,30,Vacant / no homestead,0,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=28052501010060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26383500140340000,,,30,Vacant / no homestead,1968,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26383500140340000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,381204200E0160000,,,30,Vacant / no homestead,1986,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=381204200E0160000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,440223000E0020000,,,30,Vacant / no homestead,1996,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=440223000E0020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,200013500E0180000,,,30,Vacant / no homestead,2004,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=200013500E0180000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000311191000000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000311191000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00C32000000D03070,,,30,Vacant / no homestead,1982,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00C32000000D03070
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,100112700D0480000,,,30,Vacant / no homestead,2023,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=100112700D0480000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26242500010150000,,,30,Vacant / no homestead,1961,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26242500010150000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000428878000000,,,30,Vacant / no homestead,2019,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000428878000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000745345000000,,,30,Vacant / no homestead,1972,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000745345000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,328041500F0070000,,,30,Vacant / no homestead,2019,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=328041500F0070000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,006757000801C0000,,,30,Vacant / no homestead,2004,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=006757000801C0000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42076500050160000,,,30,Vacant / no homestead,1973,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42076500050160000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000192706000000,,,30,Vacant / no homestead,1940,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000192706000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000339544000000,,,30,Vacant / no homestead,1948,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000339544000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000733801000000,,,30,Vacant / no homestead,2004,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000733801000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,16005910070130000,,,30,Vacant / no homestead,1992,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=16005910070130000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,421010500A0490000,,,30,Vacant / no homestead,2003,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=421010500A0490000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32407500240050000,,,30,Vacant / no homestead,1954,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32407500240050000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,160483000D0110000,,,30,Vacant / no homestead,1994,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=160483000D0110000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26080800030240000,,,30,Vacant / no homestead,1982,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26080800030240000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,500195200C0060000,,,30,Vacant / no homestead,2006,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=500195200C0060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,60255500020150000,,,30,Vacant / no homestead,2009,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=60255500020150000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,0061270J000140000,,,30,Vacant / no homestead,1986,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=0061270J000140000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000241516000000,,,30,Vacant / no homestead,1958,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000241516000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26195900020010000,,,30,Vacant / no homestead,2006,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26195900020010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,321608500A0120000,,,30,Vacant / no homestead,1994,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=321608500A0120000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000757984000000,,,30,Vacant / no homestead,1959,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000757984000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,16042680340070000,,,30,Vacant / no homestead,1987,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=16042680340070000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,322552900C0190000,,,30,Vacant / no homestead,2014,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=322552900C0190000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,28110600040010000,,,30,Vacant / no homestead,1977,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=28110600040010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000658219000000,,,30,Vacant / no homestead,1966,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000658219000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,321608100A0130000,,,30,Vacant / no homestead,1991,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=321608100A0130000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000364372000000,,,30,Vacant / no homestead,1954,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000364372000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000706425320100,,,30,Vacant / no homestead,1969,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000706425320100
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42079500240330000,,,30,Vacant / no homestead,1964,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42079500240330000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000708733000000,,,30,Vacant / no homestead,1954,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000708733000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26105800020040000,,,30,Vacant / no homestead,1986,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26105800020040000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000622162000000,,,30,Vacant / no homestead,1951,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000622162000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,0067950B000310000,,,30,Vacant / no homestead,1996,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=0067950B000310000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,440235500B0120000,,,30,Vacant / no homestead,1997,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=440235500B0120000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,0054530F000110000,,,30,Vacant / no homestead,1983,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=0054530F000110000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000688486000000,,,30,Vacant / no homestead,1935,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000688486000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,007364000C0130000,,,30,Vacant / no homestead,2013,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=007364000C0130000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000416254000000,,,30,Vacant / no homestead,2022,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000416254000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000371053000000,,,30,Vacant / no homestead,2023,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000371053000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000710689000000,,,30,Vacant / no homestead,1954,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000710689000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000276121000000,,,30,Vacant / no homestead,1920,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000276121000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000301447000000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000301447000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000294439000000,,,30,Vacant / no homestead,1925,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000294439000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26680400020110000,,,30,Vacant / no homestead,1993,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26680400020110000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000711997000000,,,30,Vacant / no homestead,1956,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000711997000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000811094080000,,,30,Vacant / no homestead,1973,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000811094080000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,99251023110000000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=99251023110000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,99210111160000000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=99210111160000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,99211209153000000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=99211209153000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,99962980000209450,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=99962980000209450
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,99L18425100000000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=99L18425100000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,99L24118600000000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=99L24118600000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,99L23308900000000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=99L23308900000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,38149800010720000,,,30,Vacant / no homestead,1981,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=38149800010720000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,480161000R0060000,,,30,Vacant / no homestead,2004,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=480161000R0060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,99P17215600000000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=99P17215600000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,99121105900000000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=99121105900000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,99171005700000000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=99171005700000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,60013500060090000,,,30,Vacant / no homestead,1950,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=60013500060090000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,240544100A0010000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=240544100A0010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,65161206510200100,,,30,Vacant / no homestead,1988,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=65161206510200100
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26271500060250000,,,30,Vacant / no homestead,1970,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26271500060250000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,16020770060190000,,,30,Vacant / no homestead,2001,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=16020770060190000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,281845600F0050000,,,30,Vacant / no homestead,2003,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=281845600F0050000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000791977000000,,,30,Vacant / no homestead,1969,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000791977000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,28069900520120000,,,30,Vacant / no homestead,1984,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=28069900520120000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32539500090060000,,,30,Vacant / no homestead,1957,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32539500090060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000704707000000,,,30,Vacant / no homestead,1953,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000704707000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,007058000C0010000,,,30,Vacant / no homestead,,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=007058000C0010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00870900110030000,,,30,Vacant / no homestead,2005,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00870900110030000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,0087090J000060000,,,30,Vacant / no homestead,1989,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=0087090J000060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,180056100F0160000,,,30,Vacant / no homestead,1993,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=180056100F0160000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,008819000H0330000,,,30,Vacant / no homestead,2006,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=008819000H0330000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,005454000218A0000,,,30,Vacant / no homestead,1984,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=005454000218A0000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,005513000B11D0000,,,30,Vacant / no homestead,1986,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=005513000B11D0000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000598048000000,,,30,Vacant / no homestead,1955,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000598048000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000607011040100,,,30,Vacant / no homestead,1985,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000607011040100
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000544750000000,,,30,Vacant / no homestead,1953,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000544750000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000453433000000,,,30,Vacant / no homestead,1938,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000453433000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000137381020000,,,30,Vacant / no homestead,1974,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000137381020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000737881000000,,,30,Vacant / no homestead,1962,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000737881000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26625040040330000,,,30,Vacant / no homestead,1993,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26625040040330000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,16006710040270000,,,30,Vacant / no homestead,1999,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=16006710040270000
